gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2429579494	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/54015825/original.jpg	https://www.inaturalist.org/photos/54015825					2019-10-13T20:22:44Z	Cheree		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cheree
2429579494	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/54015785/original.jpg	https://www.inaturalist.org/photos/54015785					2019-10-13T20:22:44Z	Cheree		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cheree
2429576317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53999440/original.jpg	https://www.inaturalist.org/photos/53999440					2019-10-13T20:19:18Z	jody klocko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jody klocko
2429576317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53999395/original.jpg	https://www.inaturalist.org/photos/53999395					2019-10-13T20:19:18Z	jody klocko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jody klocko
2429576317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53999428/original.jpg	https://www.inaturalist.org/photos/53999428					2019-10-13T20:19:18Z	jody klocko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jody klocko
2429576317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53999415/original.jpg	https://www.inaturalist.org/photos/53999415					2019-10-13T20:19:18Z	jody klocko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jody klocko
2429575893	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53995566/original.jpg	https://www.inaturalist.org/photos/53995566					2019-10-13T19:42:51Z	forestf-ari		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	forestf-ari
2429574640	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53990153/original.jpg	https://www.inaturalist.org/photos/53990153					2019-10-13T18:42:13Z	Kimberly Heiman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kimberly Heiman
2429574334	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53987887/original.jpg	https://www.inaturalist.org/photos/53987887					2019-10-13T18:22:02Z	buckinthepines		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buckinthepines
2429551578	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53839522/original.jpg	https://www.inaturalist.org/photos/53839522					2019-10-11T16:11:52Z	Stephen Bucklin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stephen Bucklin
2429551578	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53839532/original.jpg	https://www.inaturalist.org/photos/53839532					2019-10-11T16:11:52Z	Stephen Bucklin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stephen Bucklin
2429551578	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53839515/original.jpg	https://www.inaturalist.org/photos/53839515					2019-10-11T16:11:52Z	Stephen Bucklin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stephen Bucklin
2429551578	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53839529/original.jpg	https://www.inaturalist.org/photos/53839529					2019-10-11T16:11:52Z	Stephen Bucklin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stephen Bucklin
2429549759	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53833593/original.jpg	https://www.inaturalist.org/photos/53833593					2019-10-11T19:27:22Z	TroutFly		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	TroutFly
2429549759	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53833591/original.jpg	https://www.inaturalist.org/photos/53833591					2019-10-11T19:28:13Z	TroutFly		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	TroutFly
2429528157	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53689165/original.jpeg	https://www.inaturalist.org/photos/53689165					2014-06-29T12:51:57Z	D.J. McNeil		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	D.J. McNeil
2429518027	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53644910/original.jpeg	https://www.inaturalist.org/photos/53644910					2019-10-09T01:40:21Z	Cara Coulter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cara Coulter
2429518027	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53644923/original.jpeg	https://www.inaturalist.org/photos/53644923					2019-10-09T01:40:30Z	Cara Coulter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cara Coulter
2429518027	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53644921/original.jpeg	https://www.inaturalist.org/photos/53644921					2019-10-09T01:40:26Z	Cara Coulter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cara Coulter
2429412820	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53416309/original.jpeg	https://www.inaturalist.org/photos/53416309					2019-10-05T22:37:17Z	Fluff Berger		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Fluff Berger
2429404344	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53401384/original.jpg	https://www.inaturalist.org/photos/53401384					2019-10-06T17:43:57Z	jody klocko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jody klocko
2429404344	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53401367/original.jpg	https://www.inaturalist.org/photos/53401367					2019-10-06T17:43:57Z	jody klocko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jody klocko
2429388123	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53302300/original.jpg	https://www.inaturalist.org/photos/53302300					2019-10-05T14:18:53Z	Stephen Bucklin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stephen Bucklin
2429388123	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53302284/original.jpg	https://www.inaturalist.org/photos/53302284					2019-10-05T14:18:53Z	Stephen Bucklin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stephen Bucklin
2429387653	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53298090/original.jpeg	https://www.inaturalist.org/photos/53298090					2019-10-05T19:17:23Z	kquain		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kquain
2429387653	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53298102/original.jpeg	https://www.inaturalist.org/photos/53298102					2019-10-05T19:17:31Z	kquain		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kquain
2429356307	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53143629/original.jpeg	https://www.inaturalist.org/photos/53143629					2019-10-03T18:45:20Z	Cara Coulter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cara Coulter
2429356307	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/53147645/original.jpeg	https://www.inaturalist.org/photos/53147645					2019-10-03T18:45:18Z	Cara Coulter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cara Coulter
2429279189	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52642012/original.jpg	https://www.inaturalist.org/photos/52642012					2019-09-26T17:52:03Z	Richard Jacob		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Richard Jacob
2429272755	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52604191/original.jpg	https://www.inaturalist.org/photos/52604191					2019-09-24T23:34:10Z	TroutFly		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	TroutFly
2429272755	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52604196/original.jpg	https://www.inaturalist.org/photos/52604196					2019-09-24T23:36:36Z	TroutFly		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	TroutFly
2429272755	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52604187/original.jpg	https://www.inaturalist.org/photos/52604187					2019-09-24T23:36:44Z	TroutFly		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	TroutFly
2429264738	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52559143/original.jpg	https://www.inaturalist.org/photos/52559143					2019-09-26T22:07:52Z	jody klocko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jody klocko
2429264738	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52559171/original.jpg	https://www.inaturalist.org/photos/52559171					2019-09-26T22:07:52Z	jody klocko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jody klocko
2429264738	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/52559154/original.jpg	https://www.inaturalist.org/photos/52559154					2019-09-26T22:07:52Z	jody klocko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jody klocko
2429247636	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/51362808/original.jpeg	https://www.inaturalist.org/photos/51362808					2019-09-14T21:09:36Z	Matt Parr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matt Parr
2429247636	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/51362872/original.jpeg	https://www.inaturalist.org/photos/51362872					2019-09-14T21:09:41Z	Matt Parr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matt Parr
2429229220	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48112721/original.jpeg	https://www.inaturalist.org/photos/48112721					2019-08-03T10:39:40Z	mycowalt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mycowalt
2429187445	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20958827/original.jpg	https://www.inaturalist.org/photos/20958827					2018-07-07T19:27:39Z	Cherie Cornmesser		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cherie Cornmesser
